Symbol_1,date,environmentalScore,socialScore,governanceScore,ESGScore
NHF.AX,,,,,
8174.T,,,,,
4091.T,,,,,
5202.T,,,,,
OSB.TO,,,,,
NPI.TO,,,,,
NCLH,2024-09-30,53,56.89,60.93,56.94
NOS.LS,,,,,
NTPC.BO,,,,,
NVA.TO,,,,,
6703.T,,,,,
OMU.JO,,,,,
OTEX.TO,,,,,
4661.T,,,,,
1145Z.CO,,,,,
3452375Z.IS,,,,,
7250.T,,,,,
007980.KS,,,,,
7532.T,,,,,
PNDORA.CO,,,,,
BRDT3.SA,,,,,
2457.TW,,,,,
8299.TW,,,,,
2318.HK,,,,,
PNI.AX,,,,,
5988.T,,,,,
GAZP,,,,,
LKOH,,,,,
POLY.L,,,,,
POS,,,,,
PST.MI,,,,,
PCT.NZ,,,,,
PMI.L,,,,,
2817810Z.MC,,,,,
1308Z.BR,,,,,
3219.TW,,,,,
QLT.L,,,,,
RADL3.SA,,,,,
RL,2024-12-28,43.16,61.97,62.4,55.84
RTX,2024-12-31,23.09,27.88,23.82,24.93
REA.AX,,,,,
RAD,2023-09-02,52.96,53.03,56.76,54.25
ROST,2024-11-02,64.52,60.85,65.01,63.46
RBREW.CO,,,,,
RWS.L,,,,,
SAN.NZ,,,,,
5929.T,,,,,
SBANK.OL,,,,,
SEK.AX,,,,,
9069.T,,,,,
SENS.SW,,,,,
9143.T,,,,,
6213675Z.TA,,,,,
7701.T,,,,,
SCC.BK,,,,,
SW.TO,,,,,
SIFG.AS,,,,,
6415.TW,,,,,
SIM.CO,,,,,
9940.TW,,,,,
096770.KS,,,,,
SKFB.ST,,,,,
SMS.L,,,,,
SMCP.PA,,,,,
4688325Z.PA,,,,,
9434,,,,,
9984.T,,,,,
SO.MI,,,,,
SPOL.OL,,,,,
3436.T,,,,,
1821.T,,,,,
SXC,2024-09-30,67.76,65.86,72.66,68.76
SMCI,2024-03-31,90.63,93.6,60,81.41
SUZB3.SA,,,,,
SIVB,2022-12-31,55.18,66.42,60.27,60.62
SYNT.L,,,,,
2887.TW,,,,,
TBCG.L,,,,,
1504.TW,,,,,
TEL2B.ST,,,,,
VIVT3.SA,,,,,
CTF.MC,,,,,
TTALO.HE,,,,,
TGS.OL,,,,,
3757240Z,,,,,
2602.T,,,,,
REAL,2024-09-30,61.11,60.19,57.7,59.67
1211640D.DE,,,,,
5301.T,,,,,
4043.T,,,,,
TOPG.KL,,,,,
7732.T,,,,,
TCL.AX,,,,,
TTG.L,,,,,
UNIP3.SA,,,,,
UQA,,,,,
UNVR,2023-06-30,62.74,60.11,68.29,63.71
UVV,2024-06-30,67.44,66.33,66.6,66.79
601231.SZ,,,,,
VRTX,2024-12-31,51.87,46.06,54.45,50.79
MYL,2020-09-30,74.18,67.66,69.64,70.49
1401646D.ST,,,,,
WAB,2024-12-31,46.23,49.79,65.08,53.7
WSA.AX,,,,,
WIHL.ST,,,,,
WSM,2024-10-27,78.83,70.75,70.76,73.45
WINMQ,2012-09-30,67.7,69.55,68.07,68.44
6669.TW,,,,,
000858.SZ,,,,,
WH,2024-12-31,65.49,64.17,62.69,64.12
002925.SZ,,,,,
2267.T,,,,,
YIT.HE,,,,,
2885.TW,,,,,
1628.HK,,,,,
1U1.DE,,,,,
002555.SZ,,,,,
1530.HK,,,,,
BAG.L,,,,,
ATM.NZ,,,,,
ARTO.BO,,,,,
IGN1L,,,,,
2353.TW,,,,,
AED.BR,,,,,
AERI3.SA,,,,,
AFLT,,,,,
AFG.OL,,,,,
AFKS,,,,,
AGS.BR,,,,,
AEM.TO,,,,,
AKAST.OL,,,,,
AGI.TO,,,,,
ABIO.PA,,,,,
0133939D.TO,,,,,
ALFA.L,,,,,
ALFEN.AS,,,,,
ALSC3.SA,,,,,
ALLE,2024-09-30,46.33,57.14,65.45,56.31
ALLY,2024-09-30,44.17,61.01,50.62,51.93
ALTR.LS,,,,,
AMBP3.SA,,,,,
AEO,2024-11-02,47.73,69.79,67.75,61.76
0127101D,,,,,
AMT,2024-09-30,69.47,55.26,56.92,60.55
AMRS,2023-03-31,75.22,72.89,71.78,73.3
ANIM3.SA,,,,,
APTY.BO,,,,,
AFK.OL,,,,,
ARG.NZ,,,,,
ARV.NZ,,,,,
ASCL.L,,,,,
AGR.L,,,,,
ALV,2024-09-30,67.13,64.28,59.93,63.78
AVT,2024-12-28,39.12,54.6,62.77,52.16
AC,2024-09-30,84.54,64.47,67.69,72.23
AZUL4.SA,,,,,
AZRE,2023-02-10,50,50,50,50
BAKKA.OL,,,,,
BMED.MI,,,,,
BPSO.MI,,,,,
ABCB4.SA,,,,,
PCD,,,,,
SANB11.SA,,,,,
BBTN.JK,,,,,
BEKB.BR,,,,,
BHG.ST,,,,,
BIFF.L,,,,,
BIOS.BO,,,,,
BMY.L,,,,,
BMC,,,,,
BEI-UN.TO,,,,,
BOOZT.ST,,,,,
0597244D.SW,,,,,
BRW.L,,,,,
1876.HK,,,,,
BWO.OL,,,,,
CEAB3.SA,,,,,
CHRW,2024-12-31,46.47,55.39,71.96,57.94
CRN.L,,,,,
CEFN3.SA,,,,,
0489964D.HK,,,,,
CNE.TO,,,,,
3471586Z,,,,,
CARM.PA,,,,,
CRFSA.IS,,,,,
CWST,2024-09-30,63.06,56.67,62.04,60.59
2882.TW,,,,,
CASS.MI,,,,,
CEM.MI,,,,,
CGG.PA,,,,,
5871.TW,,,,,
1044Z.BK,,,,,
CHTR,2024-12-31,54.91,53.16,66.53,58.2
2385.TW,,,,,
1763.TW,,,,,
CRUS,2024-12-28,54.43,59.03,66.8,60.09
1741206D.HK,,,,,
CLVT,2024-03-31,66.17,70.43,78.23,71.61
CLAB.ST,,,,,
COLM,2024-09-30,74.64,94.08,79.25,82.66
7945.T,,,,,
CBAV3.SA,,,,,
CPU.AX,,,,,
7186.T,,,,,
GLO.L,,,,,
CTB,2021-03-31,59.92,53.66,61.13,58.24
COOR.ST,,,,,
CORFICOL,,,,,
CTD.AX,,,,,
CTVA,2024-12-31,54.81,62.68,62.54,60.01
1COV.DE,,,,,
CMIN3.SA,,,,,
2891.TW,,,,,
9793.T,,,,,
8985.T,,,,,
0118333D,,,,,
DBS,2022-06-30,47.6,64.52,68.32,60.15
DECB.BR,,,,,
DHER.DE,,,,,
DWNI.DE,,,,,
DBGI,2024-09-30,59.05,57.09,57.75,57.96
375500.KS,,,,,
GIL.DE,,,,,
6141.T,,,,,
DHG.AX,,,,,
DOM.ST,,,,,
4665.T,,,,,
DWF.L,,,,,
DXC,2024-12-31,49.84,56.75,65.12,57.24
DZBK.DE,,,,,
6486.T,,,,,
EZJ.L,,,,,
ECOPETL,,,,,
EPC,2024-12-31,46.02,67.3,65.71,59.68
3452259Z.IS,,,,,
EPROB.ST,,,,,
ELIOR.PA,,,,,
ELIS.PA,,,,,
SWDY,,,,,
EMR,2024-12-31,59.06,65.05,64.46,62.85
ENTEL.SN,,,,,
ENELAM.SN,,,,,
ENELCHIL.SN,,,,,
ENEV3.SA,,,,,
ENG.MI,,,,,
EPAM,,,,,
EQT,,,,,
EQN.L,,,,,
ETRN,,,,,
330.HK,,,,,
513867Z.MI,,,,,
5351.TW,,,,,
855485Z.L,,,,,
ENX.PA,,,,,
EXPE,,,,,
FOIB.ST,,,,,
FBK.MI,,,,,
FLOW.AS,,,,,
FDR.MC,,,,,
FI.BO,,,,,
FNTN.DE,,,,,
7864.T,,,,,
7917.T,,,,,
AUTO,,,,,
GENL.L,,,,,
GD,,,,,
GENS,,,,,
GNS.L,,,,,
GLV.L,,,,,
GGC.BK,,,,,
6488.TW,,,,,
GOAGRO.BO,,,,,
2368.TW,,,,,
GFTU.L,,,,,
GRND3.SA,,,,,
1557989D.MC,,,,,
1436402D.PA,,,,,
GBLB.BR,,,,,
AEROMEX*.MX,,,,,
GCC*.MX,,,,,
3645431Z.MC,,,,,
GUAR3.SA,,,,,
4427177Z.MI,,,,,
HLDX.ST,,,,,
000880.KS,,,,,
009830.KS,,,,,
HLAG.DE,,,,,
HL/.L,,,,,
HEAD.L,,,,,
1546973D.ST,,,,,
HBRN.L,,,,,
HRC,2021-09-30,63.32,69.86,65.28,66.15
2049.TW,,,,,
HOC.L,,,,,
METIN,,,,,
HMPRO.BK,,,,,
HSV.L,,,,,
2317.TW,,,,,
HWN.L,,,,,
HPP,2024-09-30,50.09,57.69,62.83,56.87
298000.KS,,,,,
298040.KS,,,,,
298020.KS,,,,,
HYPE3.SA,,,,,
267270.KS,,,,,
ILTY.MI,,,,,
ILMN,2024-12-29,52.65,69.95,61.5,61.37
2336597Z,,,,,
PE&OLES.MX,2020-09-30,72.33,73.16,73.44,72.98
INFN,2024-09-28,56.63,53.65,54.59,54.96
INTUCH.BK,,,,,
INTRUM.ST,,,,,
IPF.JO,,,,,
INW.MI,,,,,
IOI.KL,,,,,
6908.T,,,,,
4515055Z.MC,,,,,
8133.T,,,,,
ITRI,2024-09-30,76.45,65.83,65.32,69.2
8697.T,,,,,
1662.T,,,,,
8955.T,,,,,
JBMA.BO,,,,,
JDEP.AS,,,,,
1963.T,,,,,
JKCE.BO,,,,,
JKI.BO,,,,,
JUFO,,,,,
TKWY.AS,,,,,
KNOS.L,,,,,
KARSN.IS,,,,,
KBR,2024-09-27,57.48,73.82,79.07,70.12
KMR.L,,,,,
KGH,,,,,
KMP-U.TO,,,,,
600143.SZ,,,,,
KINVB.ST,,,,,
002240.KS,,,,,
KLAC,2024-12-31,57.25,50.57,66.23,58.02
KCC.OL,,,,,
KOSPO.KS,,,,,
KOWEPO.KS,,,,,
003490.KS,,,,,
KORI.PA,,,,,
1301.T,,,,,
9508.T,,,,,
LTFH.BO,,,,,
411.HK,,,,,
LW,2024-11-24,62.32,59.77,58.78,60.29
111204Z.ST,,,,,
1170Z.AS,,,,,
LSS.PA,,,,,
1873735D.KS,,,,,
RENT3.SA,,,,,
"229,640.KS",,,,,
LUCE.L,,,,,
LYC.AX,,,,,
1883.T,,,,,
MGLU3.SA,,,,,
204320.KS,,,,,
MER,,,,,
MPC,2024-09-30,64.38,66.71,72.66,67.92
5463.T,,,,,
MMK,,,,,
4385.T,,,,,
0532104D.L,,,,,
2439.TW,,,,,
MOCORP.HE,,,,,
MSONA.ST,,,,,
BEEF3.SA,,,,,
8593.T,,,,,
3864.T,,,,,
8801.T,,,,,
GMKN,,,,,
ZAIN,,,,,
NPN.JO,,,,,
0916972D.L,,,,,
NTCO3.SA,,,,,
NELES.HE,,,,,
7319066Z,,,,,
NEOE3.SA,,,,,
NRP.JO,,,,,
1238748D,,,,,
NRO.PA,,,,,
7613323Z,,,,,
NRR.L,,,,,
NEXI.MI,,,,,
NEE,2024-12-31,56.5,68.82,66.07,63.8
5991.T,,,,,
8951.T,,,,,
GNDI3.SA,,,,,
NLMK,,,,,
OI,2024-12-31,66.93,67.88,62.97,65.93
OCA.NZ,,,,,
OCI.AS,,,,,
OGE,2024-09-30,51.76,67.63,71.88,63.76
7994.T,,,,,
OKTA,2024-10-31,82.88,67.68,75.08,75.21
OLVAS.HE,,,,,
ON,2024-12-31,66.68,59.78,74.4,66.95
1464127D.PA,,,,,
ORBIA*.MX,,,,,
TERPEL,,,,,
8954.T,,,,,
"PTV,",,,,,
PANW,2025-01-31,55.15,55.63,68.84,59.87
2481.TW,,,,,
PRXL,2016-12-31,54.43,72.04,71.84,66.1
PAYX,2024-11-30,51.27,56.85,67.54,58.55
PGSUS.IS,,,,,
PEGA,2024-12-31,66.41,68.44,66.22,67.02
PPL.TO,,,,,
PSYS.BO,,,,,
POG.L,,,,,
PETS.L,,,,,
PHNX.L,,,,,
TATN,,,,,
PKO,,,,,
POM.PA,,,,,
1913.HK,,,,,
PROMIG,,,,,
PFI.NZ,,,,,
PRX.AS,,,,,
PZU,,,,,
QNBFB.IS,,,,,
QRVO,2024-12-28,62.33,54.05,63.38,59.92
QUESS.BO,,,,,
RMBS,2024-09-30,45.15,55,55.58,51.91
RATCH.BK,,,,,
RAV.L,,,,,
REC.BR,,,,,
RA.MX,,,,,
6723.T,,,,,
QSR.TO,,,,,
RBG.L,,,,,
6462.T,,,,,
1363Z.AS,,,,,
RUI.PA,,,,,
RUMO3.SA,,,,,
RYA.L,,,,,
RYM.NZ,,,,,
064960.KS,,,,,
SZG.DE,,,,,
SBBB.ST,,,,,
207940.KS,,,,,
029780.KS,,,,,
SSL.TO,,,,,
SAA1V.HE,,,,,
SMTO3.SA,,,,,
SRS.MI,,,,,
4887.T,,,,,
SCST.ST,,,,,
6460.T,,,,,
9024.T,,,,,
SES.MI,,,,,
CHMF,,,,,
SJR/B.TO,,,,,
SCL.TO,,,,,
SHLF.OL,,,,,
ENR.DE,,,,,
SDPR.KL,,,,,
SIMH3.SA,,,,,
285130.KS,,,,,
018670.KS,,,,,
036490.KS,,,,,
SILTZ.KS,,,,,
011790.KS,,,,,
SKISB.ST,,,,,
0341337D.HK,,,,,
SNAP,2024-12-31,58.41,63.25,61.92,61.19
SCT.L,,,,,
SOI.PA,,,,,
SSOF.BO,,,,,
SVEG.OL,,,,,
SPB,2024-12-29,45.91,51.42,55.19,50.84
TOY.TO,,,,,
SPLK,2023-10-31,42.46,47.82,61.79,50.69
SQ,2024-09-30,43.03,43.33,67.84,51.4
SBM.AX,,,,,
753305Z.OL,,,,,
SRCL,2024-09-30,43.13,49.52,59.83,50.83
SBS.DE,,,,,
4764601Z.LS,,,,,
SUI,2024-09-30,65.05,67.01,63.17,65.08
SUNTZ.T,,,,,
SWECB.ST,,,,,
SOBI.ST,,,,,
5233.T,,,,,
TDC,2024-09-30,79.39,72.2,66.35,72.65
TMV.DE,,,,,
TGMA3.SA,,,,,
TEN,2022-09-30,68.69,70.27,73.7,70.89
TESB.BR,,,,,
8331.T,,,,,
000050.SZ,,,,,
3626.T,,,,,
TITK.AT,,,,,
9005.T,,,,,
2875.T,,,,,
8015.T,,,,,
3673.TW,,,,,
903.HK,,,,,
TSCO,2024-09-28,53.02,62.24,66.33,60.53
TRU,2024-12-31,62.44,68.17,64.23,64.95
1733296D.AS,,,,,
TFC,2024-09-30,23.36,30.59,27.37,27.11
TUB.MC,,,,,
2006.TW,,,,,
THYAO.IS,,,,,
UDG.L,,,,,
6728.T,,,,,
UMI.BR,,,,,
URI,2024-12-31,54.25,54.83,72.77,60.61
UTL,2024-12-31,70.26,62.41,65.08,65.92
UPONOR.HE,,,,,
UPWK,2024-12-31,62.1,68.44,63.69,64.74
271652Z.L,,,,,
USIM3.SA,,,,,
VKI.BO,,,,,
VAMO3.SA,,,,,
1211878D.AS,,,,,
VEC.L,,,,,
VRLA.PA,,,,,
VCT.PA,,,,,
VST,2024-09-30,69.91,59.28,75.11,68.1
VHP.NZ,,,,,
303.HK,,,,,
7004829Z,,,,,
GRA,2020-12-31,59.39,70.04,71.26,66.9
6727.T,,,,,
1605.TW,,,,,
1782596D.PA,,,,,
WMB,2024-09-30,55.69,57.46,63.65,58.93
WPK.TO,,,,,
6285.TW,,,,,
WDAY,2024-10-31,60.35,51.19,68.71,60.08
FIVE,2024-11-02,85.48,37.27,76.19,66.31
XP,2024-09-30,70.28,75.97,68.32,71.52
3626151Z.BO,,,,,
ZBRA,2024-12-31,60.04,60.48,65.99,62.17
300068.SZ,,,,,
ZTO,2024-09-30,87.15,86.47,75.54,83.05
ABEV3.SA,,,,,
ASM.AS,,,,,
AZO,2024-11-23,44.13,60.05,63.64,55.94
AVV.L,,,,,
BAKK.L,,,,,
BRSR3.SA,,,,,
BSL.AX,,,,,
BC,2024-12-31,53.65,61.15,62.33,59.04
CCO.TO,,,,,
CAT.JO,,,,,
CCC,2020-12-31,60.67,70.03,70.67,67.12
2801.TW,,,,,
CDAY,2023-09-30,58.46,65.14,65.49,63.03
728.HK,,,,,
TRPL4.SA,,,,,
1369834Z.L,,,,,
CMCSA,2024-12-31,57.57,64.1,67.44,63.03
1721.T,,,,,
SCOR,2024-09-30,69.53,67.51,71.38,69.47
CEG,2024-09-30,72.89,68.85,67.02,69.59
8253.T,,,,,
042660.KS,,,,,
3880.T,,,,,
DRRD,,,,,
DNB,2024-09-30,65.67,66.29,62,64.65
3211.TW,,,,,
EXR.L,,,,,
FIS,2024-12-31,45.59,52.76,61.28,53.21
FLS,2024-09-30,62.5,61.52,66.57,63.53
FCN,2024-09-30,69.3,67.82,64.33,67.15
FUR.AS,,,,,
GFSA3.SA,,,,,
GGBR4.SA,,,,,
FI-N,,,,,
GRASIM.BO,,,,,
EVRG,2024-09-30,68.25,74.54,65.21,69.33
GNC.L,,,,,
1808.T,,,,,
HE,2024-09-30,70.59,65.57,66.87,67.68
8377.T,,,,,
HDFC.BO,,,,,
009540.KS,,,,,
010620.KS,,,,,
IL0A.L,,,,,
ITM.MI,,,,,
8273.T,,,,,
KYGA.L,,,,,
010130.KS,,,,,
2525Z.DE,,,,,
8848.T,,,,,
LEO.DE,,,,,
QRTEA,2024-09-30,39.49,47.88,52.43,46.6
LPX,2024-09-30,38.65,51.9,60.99,50.51
6592.T,,,,,
6586.T,,,,,
13143Z,,,,,
0017.T,,,,,
MRO.L,,,,,
MGEE,2024-09-30,65.55,72.91,74.1,70.85
PAGE.L,,,,,
TIGO,2023-12-31,61.86,62.77,69.59,64.74
9962.T,,,,,
4041.T,,,,,
8086.T,,,,,
NHY.OL,,,,,
NSG.OL,,,,,
3231.T,,,,,
ODP,2024-09-28,63.06,58.05,73.43,64.85
4768.T,,,,,
4938.TW,,,,,
1279152D.SW,,,,,
POT.NZ,,,,,
PLZL,,,,,
PZC.L,,,,,
QMCO,2024-12-31,65.17,65.47,60.05,63.56
RMD,2024-12-31,71.2,73.59,70.73,71.84
4527.T,,,,,
HREN.SW,,,,,
SAMPO.HE,,,,,
032830.KS,,,,,
9065.T,,,,,
SCS.L,,,,,
SCHP.PA,,,,,
9076.T,,,,,
SEIC,2024-09-30,41.6,66.01,63.04,56.88
SGL.DE,,,,,
0069.HK,,,,,
8355.T,,,,,
S92.DE,,,,,
SQM/B.SN,,,,,
SOW.DE,,,,,
028670.KS,,,,,
TEP.PA,,,,,
T.KL,,,,,
TEMN.SW,,,,,
EGIE3.SA,,,,,
UGI,2024-12-31,42.04,56.67,64.43,54.38
VLO,2024-09-30,49.06,61,70.85,60.31
4732.T,,,,,
VMS,,,,,
VIS.MC,,,,,
VCT.L,,,,,
7522.T,,,,,
WFG.TO,,,,,
ELV,2024-09-30,58.82,57.93,56.43,57.73
000063.SZ,,,,,
DOHOL.IS,,,,,
BHW,,,,,
001740.KS,,,,,
033630.KS,,,,,
005300.KS,,,,,
035720.KS,,,,,
AAK.ST,,,,,
"CB,",,,,,
BEP-U.TO,,,,,
TCAP.L,,,,,
THBEV,,,,,
2912.TW,,,,,
NICE.TA,,,,,
SII.PA,,,,,
GLE.L,,,,,
CCC.L,,,,,
DVO.L,,,,,
3003.T,,,,,
4569.T,,,,,
8282.T,,,,,
PGE,,,,,
ICE,2024-12-31,62.29,59.51,53.87,58.55
PAG.L,,,,,
3376.TW,,,,,
2393.TW,,,,,
2392.TW,,,,,
VTC.L,,,,,
QGEN,2024-06-30,53.41,56.73,55.34,55.16
VP/.L,,,,,
HKSAV.HE,,,,,
SONC.LS,,,,,
THEP.PA,,,,,
GEMD.L,,,,,
HEXAB.ST,,,,,
COR.LS,,,,,
NAS.OL,,,,,
HRL,2024-10-27,62.35,69.18,66.68,66.07
ARW,2024-12-31,51.62,59.06,65.1,58.59
2250604Z,,,,,
MLKN,2024-11-30,69.77,69.48,68.04,69.1
1003Z.DE,,,,,
BAKAB.IS,,,,,
3112Z.DE,,,,,
FORR,2024-09-30,54.34,62.95,73.43,63.57
370534Z,,,,,
MRSA5B.SA,,,,,
CPR.MI,,,,,
QFR.OL,,,,,
DISCA,2021-12-31,65.35,69.8,66.87,67.34
PHP.L,,,,,
URC,,,,,
SASA.IS,,,,,
MPI,,,,,
SMM,,,,,
KER,,,,,
AMBUB.CO,,,,,
PSAN.DE,,,,,
ZAYO,2019-12-31,62.85,67.15,70.07,66.69
0208653D.TO,,,,,
794228Z,,,,,
RSYS,2002-06-30,61.16,54.83,56.87,57.62
LOGN3.SA,,,,,
6051Z.L,,,,,
0165873D.L,,,,,
DFS.L,,,,,
CMG,2024-12-31,52.93,61.12,67.57,60.54
AXW.PA,,,,,
LAT.PA,,,,,
1299.HK,,,,,
JSW,,,,,
ZWC,,,,,
7242.T,,,,,
004490.KS,,,,,
CLIG.L,,,,,
CMO.MC,,,,,
FPARA.ST,,,,,
2232.HK,,,,,
SLAB,2024-12-28,71.44,61.21,63.36,65.34
CLW,2024-09-30,78.54,72.02,67.86,72.81
ACM,2024-12-31,62.75,45.85,64.45,57.68
ALB,2024-12-31,58.28,68.96,75.72,67.65
ARE,2024-12-31,64.04,56.53,59.17,59.92
BFH,2024-12-31,16.85,27.12,20.32,21.43
AWI,2024-09-30,57.98,74.95,72.92,68.62
DKS,2024-11-02,44.21,51.89,64.02,53.37
FDS,2024-11-30,55.2,51.04,66.65,57.63
CLI,2021-09-30,60.87,61.55,62.17,61.53
MNST,2024-09-30,51.14,47.31,57.65,52.03
NATI,2023-06-30,61.77,76.44,67.51,68.57
OSK,2023-09-30,69.17,69.1,73.58,70.62
STLD,2024-09-30,55.38,53.85,62.13,57.12
ULTA,2024-11-02,44.87,63.61,71.5,59.99
TRN,2024-09-30,60.27,64.2,71.09,65.19
JW/A,,,,,
FB,2022-03-31,58.59,59.92,64.17,60.89
ALDAR,,,,,
EME,2024-09-30,83.32,70.47,74.73,76.17
15743Z,,,,,
9990460Z,,,,,
RIV.L,,,,,
BGEO.L,,,,,
VKE.JO,,,,,
SLCE3.SA,,,,,
ARZZ3.SA,,,,,
MDIA3.SA,,,,,
ASUZU.IS,,,,,
EXR,2024-09-30,47.64,57.94,55.68,53.75
HUN,2024-09-30,57.5,67.42,71.48,65.47
THRM,2024-09-30,81.84,65.56,71.95,73.12
NST.AX,,,,,
AXL,2024-12-31,65.92,69.62,70.47,68.67
CDW,2024-09-30,40.09,44.65,68.42,51.05
3380.TW,,,,,
3092.TW,,,,,
BANB.SW,,,,,
1910.HK,,,,,
4186.T,,,,,
8008.T,,,,,
9413.T,,,,,
9956.T,,,,,
ITP.TO,,,,,
TKNSA.IS,,,,,
MBK,,,,,
UNACEMC1,,,,,
175330.KS,,,,,
114810.KS,,,,,
035420.KS,,,,,
CMW.AX,,,,,
SOL.MI,,,,,
5741.T,,,,,
7956.T,,,,,
LABB.MX,,,,,
3946.T,,,,,
002475.SZ,,,,,
NP,2021-09-30,67.3,75.38,69.77,70.82
7283.T,,,,,
5992.T,,,,,
7284.T,,,,,
7247.T,,,,,
5184.T,,,,,
6493.T,,,,,
3569.T,,,,,
7231.T,,,,,
5975.T,,,,,
5632.T,,,,,
SKECLZ.KS,,,,,
KOMIPO.KS,,,,,
QNBK.QA,,,,,
4516.T,,,,,
6098.T,,,,,
3048.T,,,,,
MONC.MI,,,,,
OSB.L,,,,,
VGP.BR,,,,,
ALPEKA.MX,,,,,
BURL,2024-11-02,88.91,87.7,91.9,89.5
GRNG.ST,,,,,
TML.BO,,,,,
003720.KS,,,,,
5707.T,,,,,
1409.TW,,,,,
2449.TW,,,,,
ICNT,,,,,
KFY,2024-10-31,60.92,86.45,79.19,75.52
002705.SZ,,,,,
BLKB,2024-09-30,74.14,72.04,76.53,74.24
0212648D.AS,,,,,
TLSUQ,,,,,
1884.T,,,,,
4403.T,,,,,
4008.T,,,,,
1059Z,,,,,
ZG,2024-12-31,51.99,47.38,61.32,53.56
SONACOMS.BO,,,,,
AYI,2024-11-30,48.94,56.32,69.6,58.29
FAF,2024-09-30,0.58,38.24,63.51,34.11
MYTIL.AT,,,,,
BME.L,,,,,
WIZZ.L,,,,,
PRTC.L,,,,,
SAB1L,,,,,
RWAY.MI,,,,,
9627.T,,,,,
7180.T,,,,,
NNIT.CO,,,,,
AER,2024-09-30,49.86,48.46,57.3,51.87
IBST.L,,,,,
1310.HK,,,,,
1332.T,,,,,
8132.T,,,,,
ENT.L,,,,,
CONE,2021-09-30,67.12,70.36,62.67,66.72
7212.T,,,,,
FLTR.L,,,,,
AESB3.SA,,,,,
FTV,2024-09-27,56.85,54.62,62.53,58
2296.T,,,,,
3769.T,,,,,
6755.T,,,,,
POLHO.IS,,,,,
DOOR,2024-03-31,87.58,81.47,74.06,81.04
GYM.L,,,,,
8984.T,,,,,
7476.T,,,,,
2122020Z.L,,,,,
ZS,2024-10-31,48.83,52.59,64.1,55.17
TWNK,2023-09-30,62.5,65.34,74.69,67.51
7613.T,,,,,
RDWR,2024-06-30,18.45,69.54,49.93,45.97
SRI,2024-09-30,68.4,73.79,69.24,70.48
1381.HK,,,,,
300124.SZ,,,,,
338686Z,,,,,
6324.T,,,,,
ENAV.MI,,,,,
DOM.MC,,,,,
GROW.L,,,,,
ESC.BO,,,,,
6800.T,,,,,
6153.TW,,,,,
5274.TW,,,,,
5698.T,,,,,
CNXC,,,,,
IEL.AX,,,,,
STBP3.SA,,,,,
LUG.TO,,,,,
TSM1T,,,,,
AUG1L,,,,,
001060.KS,,,,,
241590.KS,,,,,
PAGS,,,,,
CGEO.L,,,,,
JTC.L,,,,,
ANJT.JK,,,,,
PCA.L,,,,,
FPI.BK,,,,,
9759.T,,,,,
0795125D.KS,,,,,
002851.SZ,,,,,
VVV,2024-12-31,74,79.97,73.48,75.82
1719.T,,,,,
002326,,,,,
3785184Z,,,,,
MSA,2024-12-31,59.38,59.47,61.6,60.15
ERO.TO,,,,,
300760.SZ,,,,,
MKTX,2024-09-30,60.53,75.81,72.4,69.58
6641.T,,,,,
2345.TW,,,,,
224131Z.PA,,,,,
PPH.L,,,,,
FIHO12.MX,,,,,
AGUA*.MX,,,,,
BZUN,2023-12-31,62.52,62.93,63.92,63.12
TECO2,,,,,
67995MF,,,,,
1046710D.BO,,,,,
O5G.DE,,,,,
0891540D.AS,,,,,
3264.TW,,,,,
5018.T,,,,,
N91.L,,,,,
BUFAB.ST,,,,,
BCPC,2024-09-30,83.89,70.93,67.03,73.95
TPRO.MI,,,,,
5001277Z,,,,,
1748576D.T,,,,,
4532.TW,,,,,
TAKEZ.T,,,,,
0975605D.L,,,,,
7028965Z.DE,,,,,
600522.SZ,,,,,
601100.SZ,,,,,
002821.SZ,,,,,
YOU.DE,,,,,
MAREL.AS,,,,,
AKSGY.IS,,,,,
BPAN4.SA,,,,,
CLSN.L,,,,,
CPA1T,,,,,
CRAYN.OL,,,,,
CCPR3.SA,,,,,
6134.T,,,,,
GRE.MC,,,,,
SOMA3.SA,,,,,
HTWS.L,,,,,
LJQQ3.SA,,,,,
MEDCL.PA,,,,,
MIPS.ST,,,,,
MTRE3.SA,,,,,
SKO.NZ,,,,,
326030.KS,,,,,
WOSG.L,,,,,
GAS.MI,,,,,
7337.T,,,,,
133535Z.L,,,,,
9682.T,,,,,
4826.T,,,,,
4687.T,,,,,
4996.T,,,,,
1873735D,,,,,
6737.T,,,,,
6214.TW,,,,,
GAMA.L,,,,,
1864083D,,,,,
1615903D.L,,,,,
064350.KS,,,,,
3473926Z,,,,,
WEN,2024-09-29,78.97,70.23,70.53,73.24
ASAI3.SA,,,,,
9110.T,,,,,
0096150D.ST,,,,,
025100,,,,,
LUG,,,,,
8173.T,,,,,
1337.HK,,,,,
8187593Z.IS,,,,,
TEF.L,,,,,
GFT.DE,,,,,
401159Z,,,,,
RDOR3.SA,,,,,
361610.KS,,,,,
5930,,,,,
FAST.AS,,,,,
SCGP.BK,,,,,
EMBASSY.BO,,,,,
EMBRACB.ST,,,,,
AKH.OL,,,,,
PTON,2024-12-31,65.39,70.42,62.64,66.15
WIX.L,,,,,
VNT,2024-12-31,61.66,61.34,61.23,61.41
3182.T,,,,,
4968.T,,,,,
5857.T,,,,,
